shop_id,date,day_of_week,shop_area_sq_ft,Shop_profile,revenue,quantity_sold
101,2021-12-06,1,706,2.0,2475,15
101,2021-12-07,5,706,2.0,12475,62
101,2021-12-08,6,706,2.0,11970,58
101,2021-12-09,4,706,2.0,22970,76
101,2021-12-10,0,706,2.0,38080,130
101,2021-12-11,2,706,2.0,39390,115
101,2021-12-12,3,706,2.0,23030,95
101,2021-12-13,1,706,2.0,30160,87
101,2021-12-14,5,706,2.0,9215,45
101,2021-12-15,6,706,2.0,27780,88
102,2021-10-15,0,537,2.0,29820,91
102,2021-10-16,2,537,2.0,24000,94
102,2021-10-17,3,537,2.0,24270,96
102,2021-10-18,1,537,2.0,29995,117
102,2021-10-19,5,537,2.0,25010,94
102,2021-10-20,6,537,2.0,21750,73
102,2021-10-21,4,537,2.0,14400,70
102,2021-10-22,0,537,2.0,16285,69
102,2021-10-23,2,537,2.0,23510,90
102,2021-10-24,3,537,2.0,25395,93
102,2021-10-25,1,537,2.0,11655,56
102,2021-10-26,5,537,2.0,6820,31
102,2021-10-27,6,537,2.0,13290,52
102,2021-10-28,4,537,2.0,16000,47
102,2021-10-29,0,537,2.0,6690,41
102,2021-10-30,2,537,2.0,12195,69
102,2021-10-31,3,537,2.0,12620,64
102,2021-11-01,1,537,2.0,11685,54
102,2021-11-02,5,537,2.0,14245,62
102,2021-11-03,6,537,2.0,8220,42
102,2021-11-04,4,537,2.0,7760,32
102,2021-11-05,0,537,2.0,9580,66
102,2021-11-06,2,537,2.0,16330,60
102,2021-11-07,3,537,2.0,11330,51
102,2021-11-08,1,537,2.0,3390,20
102,2021-11-09,5,537,2.0,5430,20
102,2021-11-10,6,537,2.0,6070,36
102,2021-11-11,4,537,2.0,6120,32
102,2021-11-12,0,537,2.0,11680,67
102,2021-11-13,2,537,2.0,8120,47
102,2021-11-14,3,537,2.0,11020,68
102,2021-11-15,1,537,2.0,4800,33
102,2021-11-16,5,537,2.0,7565,36
102,2021-11-17,6,537,2.0,6480,36
102,2021-11-18,4,537,2.0,12650,63
102,2021-11-19,0,537,2.0,9140,46
102,2021-11-20,2,537,2.0,11560,55
102,2021-11-21,3,537,2.0,11220,57
102,2021-11-22,1,537,2.0,11715,46
102,2021-11-23,5,537,2.0,12865,57
102,2021-11-24,6,537,2.0,9470,38
102,2021-11-25,4,537,2.0,3680,20
102,2021-11-26,0,537,2.0,15685,78
102,2021-11-27,2,537,2.0,24550,80
102,2021-11-28,3,537,2.0,15060,69
102,2021-11-29,1,537,2.0,14950,50
102,2021-11-30,5,537,2.0,12380,48
102,2021-12-01,6,537,2.0,20310,70
102,2021-12-02,4,537,2.0,25450,94
102,2021-12-03,0,537,2.0,9710,48
102,2021-12-04,2,537,2.0,29840,106
102,2021-12-05,3,537,2.0,35590,133
102,2021-12-06,1,537,2.0,26830,103
102,2021-12-07,5,537,2.0,26795,86
102,2021-12-08,6,537,2.0,27115,82
102,2021-12-09,4,537,2.0,38570,113
102,2021-12-10,0,537,2.0,27840,101
102,2021-12-11,2,537,2.0,39130,115
102,2021-12-12,3,537,2.0,47160,148
102,2021-12-13,1,537,2.0,15910,73
102,2021-12-14,5,537,2.0,18770,61
102,2021-12-15,6,537,2.0,32830,102
103,2021-10-15,0,441,1.0,33860,111
103,2021-10-16,2,441,1.0,20045,76
103,2021-10-17,3,441,1.0,38400,139
103,2021-10-18,1,441,1.0,33190,98
103,2021-10-19,5,441,1.0,29560,99
103,2021-10-20,6,441,1.0,35780,117
103,2021-10-21,4,441,1.0,11470,40
103,2021-10-22,0,441,1.0,35000,93
103,2021-10-23,2,441,1.0,36495,114
103,2021-10-24,3,441,1.0,25900,88
103,2021-10-25,1,441,1.0,12550,47
103,2021-10-26,5,441,1.0,21300,69
103,2021-10-27,6,441,1.0,18185,58
103,2021-10-28,4,441,1.0,12350,49
103,2021-10-29,0,441,1.0,10410,46
103,2021-10-30,2,441,1.0,9840,43
103,2021-10-31,3,441,1.0,12850,66
103,2021-11-01,1,441,1.0,6800,47
103,2021-11-02,5,441,1.0,4080,30
103,2021-11-03,6,441,1.0,7770,35
103,2021-11-04,4,441,1.0,13430,57
103,2021-11-05,0,441,1.0,6760,46
103,2021-11-06,2,441,1.0,9060,44
103,2021-11-07,3,441,1.0,10100,49
103,2021-11-08,1,441,1.0,4820,33
103,2021-11-09,5,441,1.0,13770,57
103,2021-11-10,6,441,1.0,9805,51
103,2021-11-11,4,441,1.0,11060,36
103,2021-11-12,0,441,1.0,6950,42
103,2021-11-13,2,441,1.0,12720,52
103,2021-11-14,3,441,1.0,11560,51
103,2021-11-15,1,441,1.0,6510,30
103,2021-11-16,5,441,1.0,3415,22
103,2021-11-17,6,441,1.0,5070,30
103,2021-11-18,4,441,1.0,6030,32
103,2021-11-19,0,441,1.0,4510,21
103,2021-11-20,2,441,1.0,15270,55
103,2021-11-21,3,441,1.0,16615,69
103,2021-11-22,1,441,1.0,6020,32
103,2021-11-23,5,441,1.0,14560,52
103,2021-11-24,6,441,1.0,4470,25
103,2021-11-25,4,441,1.0,13360,58
103,2021-11-26,0,441,1.0,37795,123
103,2021-11-27,2,441,1.0,51680,160
103,2021-11-28,3,441,1.0,57930,195
103,2021-11-29,1,441,1.0,17520,51
103,2021-11-30,5,441,1.0,13640,50
103,2021-12-01,6,441,1.0,17000,74
103,2021-12-02,4,441,1.0,39220,137
103,2021-12-03,0,441,1.0,32710,120
103,2021-12-04,2,441,1.0,46690,149
103,2021-12-05,3,441,1.0,60170,185
103,2021-12-06,1,441,1.0,30460,106
103,2021-12-07,5,441,1.0,47820,162
103,2021-12-08,6,441,1.0,26150,106
103,2021-12-09,4,441,1.0,55800,166
103,2021-12-10,0,441,1.0,37185,138
103,2021-12-11,2,441,1.0,43505,154
103,2021-12-12,3,441,1.0,52240,180
103,2021-12-13,1,441,1.0,28745,98
103,2021-12-14,5,441,1.0,35040,104
103,2021-12-15,6,441,1.0,32640,91
104,2021-10-15,0,617,1.0,18920,86
104,2021-10-16,2,617,1.0,21870,101
104,2021-10-17,3,617,1.0,23950,119
104,2021-10-18,1,617,1.0,20015,89
104,2021-10-19,5,617,1.0,21130,91
104,2021-10-20,6,617,1.0,17065,76
104,2021-10-21,4,617,1.0,22620,103
104,2021-10-22,0,617,1.0,21940,101
104,2021-10-23,2,617,1.0,25830,115
104,2021-10-24,3,617,1.0,18310,90
104,2021-10-25,1,617,1.0,14070,77
104,2021-10-26,5,617,1.0,9400,49
104,2021-10-27,6,617,1.0,13270,62
104,2021-10-28,4,617,1.0,12170,61
104,2021-10-29,0,617,1.0,9170,39
104,2021-10-30,2,617,1.0,13600,74
104,2021-10-31,3,617,1.0,16470,79
104,2021-11-01,1,617,1.0,16605,61
104,2021-11-02,5,617,1.0,10720,54
104,2021-11-03,6,617,1.0,7450,41
104,2021-11-04,4,617,1.0,9465,57
104,2021-11-05,0,617,1.0,10740,55
104,2021-11-06,2,617,1.0,10510,52
104,2021-11-07,3,617,1.0,9310,49
104,2021-11-08,1,617,1.0,4880,28
104,2021-11-09,5,617,1.0,6700,34
104,2021-11-10,6,617,1.0,10845,53
104,2021-11-11,4,617,1.0,9460,42
104,2021-11-12,0,617,1.0,11490,61
104,2021-11-13,2,617,1.0,23250,113
104,2021-11-14,3,617,1.0,13825,81
104,2021-11-15,1,617,1.0,3640,27
104,2021-11-16,5,617,1.0,10130,46
104,2021-11-17,6,617,1.0,7480,41
104,2021-11-18,4,617,1.0,21950,95
104,2021-11-19,0,617,1.0,12780,52
104,2021-11-20,2,617,1.0,15990,74
104,2021-11-21,3,617,1.0,17220,78
104,2021-11-22,1,617,1.0,10530,57
104,2021-11-23,5,617,1.0,11860,69
104,2021-11-24,6,617,1.0,7315,44
104,2021-11-25,4,617,1.0,9410,54
104,2021-11-26,0,617,1.0,18520,77
104,2021-11-27,2,617,1.0,43600,163
104,2021-11-28,3,617,1.0,20090,89
104,2021-11-29,1,617,1.0,23000,81
104,2021-11-30,5,617,1.0,12105,52
104,2021-12-01,6,617,1.0,25280,98
104,2021-12-02,4,617,1.0,18800,78
104,2021-12-03,0,617,1.0,24205,97
104,2021-12-04,2,617,1.0,21210,98
104,2021-12-05,3,617,1.0,22505,127
104,2021-12-06,1,617,1.0,11940,60
104,2021-12-07,5,617,1.0,12680,71
104,2021-12-08,6,617,1.0,20125,98
104,2021-12-09,4,617,1.0,13260,68
104,2021-12-10,0,617,1.0,32160,131
104,2021-12-11,2,617,1.0,36290,161
104,2021-12-12,3,617,1.0,40290,181
104,2021-12-13,1,617,1.0,22890,99
104,2021-12-14,5,617,1.0,14245,69
104,2021-12-15,6,617,1.0,18655,91
105,2021-10-15,0,588,nan,10970,47
105,2021-10-16,2,588,nan,6515,40
105,2021-10-17,3,588,nan,7050,45
105,2021-10-18,1,588,nan,14490,66
105,2021-10-19,5,588,nan,9385,48
105,2021-10-20,6,588,nan,3770,23
105,2021-10-21,4,588,nan,14035,54
105,2021-10-22,0,588,nan,7620,41
105,2021-10-23,2,588,nan,8320,29
105,2021-10-24,3,588,nan,3120,10
105,2021-10-25,1,588,nan,8350,35
105,2021-10-26,5,588,nan,4120,32
105,2021-10-27,6,588,nan,4600,32
105,2021-10-28,4,588,nan,6670,21
105,2021-10-29,0,588,nan,11710,53
105,2021-10-30,2,588,nan,3410,27
105,2021-10-31,3,588,nan,5320,27
105,2021-11-01,1,588,nan,4625,21
105,2021-11-02,5,588,nan,10070,38
105,2021-11-03,6,588,nan,5745,29
105,2021-11-04,4,588,nan,3240,15
105,2021-11-05,0,588,nan,4160,29
105,2021-11-06,2,588,nan,6295,28
105,2021-11-07,3,588,nan,3330,23
105,2021-11-08,1,588,nan,9420,44
105,2021-11-09,5,588,nan,13660,73
105,2021-11-10,6,588,nan,4700,39
105,2021-11-11,4,588,nan,5910,28
105,2021-11-12,0,588,nan,6400,33
105,2021-11-13,2,588,nan,5670,37
105,2021-11-14,3,588,nan,2630,18
105,2021-11-15,1,588,nan,3670,20
105,2021-11-16,5,588,nan,3200,25
105,2021-11-17,6,588,nan,5335,29
105,2021-11-18,4,588,nan,4840,25
105,2021-11-19,0,588,nan,5030,27
105,2021-11-20,2,588,nan,6860,34
105,2021-11-21,3,588,nan,4300,26
105,2021-11-22,1,588,nan,4030,25
105,2021-11-23,5,588,nan,3680,29
105,2021-11-24,6,588,nan,2950,25
105,2021-11-25,4,588,nan,5980,31
105,2021-11-26,0,588,nan,9920,43
105,2021-11-27,2,588,nan,15820,72
105,2021-11-28,3,588,nan,14660,46
105,2021-11-29,1,588,nan,9660,30
105,2021-11-30,5,588,nan,12100,47
105,2021-12-01,6,588,nan,8620,36
105,2021-12-02,4,588,nan,17310,80
105,2021-12-03,0,588,nan,14310,55
105,2021-12-04,2,588,nan,11465,74
105,2021-12-05,3,588,nan,19055,84
105,2021-12-06,1,588,nan,7710,35
105,2021-12-07,5,588,nan,17720,62
105,2021-12-08,6,588,nan,14610,59
105,2021-12-09,4,588,nan,17620,64
105,2021-12-10,0,588,nan,19180,84
105,2021-12-11,2,588,nan,14360,79
105,2021-12-12,3,588,nan,5915,30
105,2021-12-13,1,588,nan,6520,30
105,2021-12-14,5,588,nan,6380,29
105,2021-12-15,6,588,nan,18320,65
106,2021-10-15,0,676,nan,29085,115
106,2021-10-16,2,676,nan,38470,137
106,2021-10-17,3,676,nan,30835,145
106,2021-10-18,1,676,nan,29915,124
106,2021-10-19,5,676,nan,35115,159
106,2021-10-20,6,676,nan,25560,122
106,2021-10-21,4,676,nan,26725,127
106,2021-10-22,0,676,nan,24760,100
106,2021-10-23,2,676,nan,30155,131
106,2021-10-24,3,676,nan,26185,115
106,2021-10-25,1,676,nan,29420,104
106,2021-10-26,5,676,nan,27280,119
106,2021-10-27,6,676,nan,20930,77
106,2021-10-28,4,676,nan,23980,75
106,2021-10-29,0,676,nan,21150,85
106,2021-10-30,2,676,nan,21010,109
106,2021-10-31,3,676,nan,20335,80
106,2021-11-01,1,676,nan,7155,39
106,2021-11-02,5,676,nan,11725,65
106,2021-11-03,6,676,nan,11395,62
106,2021-11-04,4,676,nan,16355,72
106,2021-11-05,0,676,nan,8915,46
106,2021-11-06,2,676,nan,18245,90
106,2021-11-07,3,676,nan,4890,26
106,2021-11-08,1,676,nan,4640,28
106,2021-11-09,5,676,nan,5120,31
106,2021-11-10,6,676,nan,12530,52
106,2021-11-11,4,676,nan,13005,61
106,2021-11-12,0,676,nan,13460,56
106,2021-11-13,2,676,nan,21905,107
106,2021-11-14,3,676,nan,4705,31
106,2021-11-15,1,676,nan,5735,34
106,2021-11-16,5,676,nan,13260,59
106,2021-11-17,6,676,nan,12090,66
106,2021-11-18,4,676,nan,16775,80
106,2021-11-19,0,676,nan,10020,40
106,2021-11-20,2,676,nan,13110,71
106,2021-11-21,3,676,nan,11370,60
106,2021-11-22,1,676,nan,9910,55
106,2021-11-23,5,676,nan,14585,71
106,2021-11-24,6,676,nan,9285,47
106,2021-11-25,4,676,nan,11275,59
106,2021-11-26,0,676,nan,33250,145
106,2021-11-27,2,676,nan,33485,148
106,2021-11-28,3,676,nan,31125,132
106,2021-11-29,1,676,nan,19045,74
106,2021-11-30,5,676,nan,18700,77
106,2021-12-01,6,676,nan,32445,121
106,2021-12-02,4,676,nan,38405,143
106,2021-12-03,0,676,nan,31725,126
106,2021-12-04,2,676,nan,29965,136
106,2021-12-05,3,676,nan,36305,136
106,2021-12-06,1,676,nan,17390,92
106,2021-12-07,5,676,nan,17610,97
106,2021-12-08,6,676,nan,28260,106
106,2021-12-09,4,676,nan,30615,129
106,2021-12-10,0,676,nan,44570,184
106,2021-12-11,2,676,nan,50510,197
106,2021-12-12,3,676,nan,44440,191
106,2021-12-13,1,676,nan,27050,116
106,2021-12-14,5,676,nan,47880,161
106,2021-12-15,6,676,nan,29090,111
107,2021-10-15,0,617,3.0,36160,126
107,2021-10-16,2,617,3.0,50720,193
107,2021-10-17,3,617,3.0,41645,172
107,2021-10-18,1,617,3.0,54480,219
107,2021-10-19,5,617,3.0,50250,209
107,2021-10-20,6,617,3.0,32970,136
107,2021-10-21,4,617,3.0,37725,166
107,2021-10-22,0,617,3.0,33560,158
107,2021-10-23,2,617,3.0,58565,240
107,2021-10-24,3,617,3.0,41315,179
107,2021-10-25,1,617,3.0,27805,117
107,2021-10-26,5,617,3.0,25070,124
107,2021-10-27,6,617,3.0,25900,121
107,2021-10-28,4,617,3.0,40010,159
107,2021-10-29,0,617,3.0,36420,169
107,2021-10-30,2,617,3.0,54180,222
107,2021-10-31,3,617,3.0,27915,131
107,2021-11-01,1,617,3.0,26490,115
107,2021-11-02,5,617,3.0,25190,125
107,2021-11-03,6,617,3.0,27770,119
107,2021-11-04,4,617,3.0,33705,145
107,2021-11-05,0,617,3.0,21140,120
107,2021-11-06,2,617,3.0,29970,136
107,2021-11-07,3,617,3.0,13625,73
107,2021-11-08,1,617,3.0,19385,88
107,2021-11-09,5,617,3.0,23060,113
107,2021-11-10,6,617,3.0,17690,80
107,2021-11-11,4,617,3.0,18490,93
107,2021-11-12,0,617,3.0,28220,134
107,2021-11-13,2,617,3.0,38495,188
107,2021-11-14,3,617,3.0,26710,139
107,2021-11-15,1,617,3.0,10910,67
107,2021-11-16,5,617,3.0,17695,75
107,2021-11-17,6,617,3.0,39145,178
107,2021-11-18,4,617,3.0,19840,115
107,2021-11-19,0,617,3.0,38130,164
107,2021-11-20,2,617,3.0,42585,224
107,2021-11-21,3,617,3.0,29735,143
107,2021-11-22,1,617,3.0,14270,75
107,2021-11-23,5,617,3.0,32475,124
107,2021-11-24,6,617,3.0,19375,94
107,2021-11-25,4,617,3.0,24160,96
107,2021-11-26,0,617,3.0,45415,189
107,2021-11-27,2,617,3.0,56990,228
107,2021-11-28,3,617,3.0,40495,172
107,2021-11-29,1,617,3.0,25660,116
107,2021-11-30,5,617,3.0,27320,122
107,2021-12-01,6,617,3.0,32935,145
107,2021-12-02,4,617,3.0,37700,159
107,2021-12-03,0,617,3.0,48645,200
107,2021-12-04,2,617,3.0,44205,193
107,2021-12-05,3,617,3.0,39870,170
107,2021-12-06,1,617,3.0,22750,114
107,2021-12-07,5,617,3.0,42110,156
107,2021-12-08,6,617,3.0,32650,157
107,2021-12-09,4,617,3.0,35790,164
107,2021-12-10,0,617,3.0,61095,240
107,2021-12-11,2,617,3.0,56170,239
107,2021-12-12,3,617,3.0,67230,262
107,2021-12-13,1,617,3.0,21290,104
107,2021-12-14,5,617,3.0,37655,143
107,2021-12-15,6,617,3.0,31280,129
108,2021-10-16,2,668,2.0,37955,149
108,2021-10-17,3,668,2.0,23290,106
108,2021-10-18,1,668,2.0,13720,69
108,2021-10-19,5,668,2.0,20690,104
108,2021-10-20,6,668,2.0,15075,67
108,2021-10-21,4,668,2.0,4015,26
108,2021-10-22,0,668,2.0,13210,66
108,2021-10-23,2,668,2.0,19600,96
108,2021-10-24,3,668,2.0,14080,65
108,2021-10-25,1,668,2.0,8000,48
108,2021-10-26,5,668,2.0,15410,57
108,2021-10-27,6,668,2.0,4490,27
108,2021-10-28,4,668,2.0,12555,57
108,2021-10-29,0,668,2.0,10055,47
108,2021-10-30,2,668,2.0,11255,57
108,2021-10-31,3,668,2.0,17395,76
108,2021-11-01,1,668,2.0,7510,35
108,2021-11-02,5,668,2.0,6260,28
108,2021-11-03,6,668,2.0,6980,40
108,2021-11-04,4,668,2.0,12030,59
108,2021-11-05,0,668,2.0,10640,54
108,2021-11-06,2,668,2.0,13175,60
108,2021-11-07,3,668,2.0,6035,30
108,2021-11-08,1,668,2.0,2775,20
108,2021-11-09,5,668,2.0,2835,21
108,2021-11-10,6,668,2.0,9750,44
108,2021-11-11,4,668,2.0,3460,22
108,2021-11-12,0,668,2.0,8190,52
108,2021-11-13,2,668,2.0,16010,72
108,2021-11-14,3,668,2.0,11685,51
108,2021-11-15,1,668,2.0,4975,29
108,2021-11-16,5,668,2.0,10990,47
108,2021-11-17,6,668,2.0,9835,44
108,2021-11-18,4,668,2.0,19865,83
108,2021-11-19,0,668,2.0,5710,27
108,2021-11-20,2,668,2.0,10230,53
108,2021-11-21,3,668,2.0,8980,45
108,2021-11-22,1,668,2.0,8510,34
108,2021-11-23,5,668,2.0,5970,25
108,2021-11-24,6,668,2.0,2595,16
108,2021-11-25,4,668,2.0,9795,41
108,2021-11-26,0,668,2.0,15200,60
108,2021-11-27,2,668,2.0,26880,100
108,2021-11-28,3,668,2.0,21420,86
108,2021-11-29,1,668,2.0,12055,46
108,2021-11-30,5,668,2.0,19430,57
108,2021-12-01,6,668,2.0,14520,68
108,2021-12-02,4,668,2.0,16960,72
108,2021-12-03,0,668,2.0,15100,83
108,2021-12-04,2,668,2.0,17940,74
108,2021-12-05,3,668,2.0,22670,98
108,2021-12-06,1,668,2.0,7700,37
108,2021-12-07,5,668,2.0,13840,62
108,2021-12-08,6,668,2.0,14070,77
108,2021-12-09,4,668,2.0,14670,82
108,2021-12-10,0,668,2.0,24050,91
108,2021-12-11,2,668,2.0,31385,122
108,2021-12-12,3,668,2.0,14585,79
108,2021-12-13,1,668,2.0,4620,29
108,2021-12-14,5,668,2.0,5930,41
108,2021-12-15,6,668,2.0,10410,38
109,2021-10-15,0,617,2.0,30880,116
109,2021-10-16,2,617,2.0,44515,177
109,2021-10-17,3,617,2.0,35545,134
109,2021-10-18,1,617,2.0,31770,156
109,2021-10-19,5,617,2.0,38230,152
109,2021-10-20,6,617,2.0,22160,89
109,2021-10-21,4,617,2.0,29975,130
109,2021-10-22,0,617,2.0,20670,96
109,2021-10-23,2,617,2.0,37160,154
109,2021-10-24,3,617,2.0,35080,140
109,2021-10-25,1,617,2.0,23905,120
109,2021-10-26,5,617,2.0,33410,140
109,2021-10-27,6,617,2.0,15615,78
109,2021-10-28,4,617,2.0,22440,103
109,2021-10-29,0,617,2.0,17195,86
109,2021-10-30,2,617,2.0,20475,74
109,2021-10-31,3,617,2.0,29630,126
109,2021-11-01,1,617,2.0,12520,63
109,2021-11-02,5,617,2.0,11140,64
109,2021-11-03,6,617,2.0,15475,83
109,2021-11-04,4,617,2.0,13170,75
109,2021-11-05,0,617,2.0,21865,106
109,2021-11-06,2,617,2.0,16820,80
109,2021-11-07,3,617,2.0,13640,60
109,2021-11-08,1,617,2.0,8260,39
109,2021-11-09,5,617,2.0,11815,66
109,2021-11-10,6,617,2.0,15695,72
109,2021-11-11,4,617,2.0,13015,63
109,2021-11-12,0,617,2.0,24105,106
109,2021-11-13,2,617,2.0,26560,124
109,2021-11-14,3,617,2.0,16045,78
109,2021-11-15,1,617,2.0,12650,72
109,2021-11-16,5,617,2.0,9655,44
109,2021-11-17,6,617,2.0,11420,60
109,2021-11-18,4,617,2.0,18790,88
109,2021-11-19,0,617,2.0,14090,64
109,2021-11-20,2,617,2.0,17255,90
109,2021-11-21,3,617,2.0,23475,117
109,2021-11-22,1,617,2.0,19440,95
109,2021-11-23,5,617,2.0,15765,69
109,2021-11-24,6,617,2.0,8050,50
109,2021-11-25,4,617,2.0,20420,98
109,2021-11-26,0,617,2.0,27565,129
109,2021-11-27,2,617,2.0,36245,157
109,2021-11-28,3,617,2.0,51770,199
109,2021-11-29,1,617,2.0,29180,117
109,2021-11-30,5,617,2.0,25810,113
109,2021-12-01,6,617,2.0,23945,113
109,2021-12-02,4,617,2.0,48170,160
109,2021-12-03,0,617,2.0,32360,155
109,2021-12-04,2,617,2.0,30975,144
109,2021-12-05,3,617,2.0,29255,131
109,2021-12-06,1,617,2.0,17060,78
109,2021-12-07,5,617,2.0,15275,76
109,2021-12-08,6,617,2.0,29975,138
109,2021-12-09,4,617,2.0,47755,183
109,2021-12-10,0,617,2.0,35785,148
109,2021-12-11,2,617,2.0,56975,231
109,2021-12-12,3,617,2.0,50435,189
109,2021-12-13,1,617,2.0,26890,103
109,2021-12-14,5,617,2.0,30095,123
109,2021-12-15,6,617,2.0,27950,123
110,2021-10-15,0,513,nan,31990,133
110,2021-10-16,2,513,nan,30660,128
110,2021-10-17,3,513,nan,27470,112
110,2021-10-18,1,513,nan,28990,118
110,2021-10-19,5,513,nan,32285,147
110,2021-10-20,6,513,nan,25725,116
110,2021-10-21,4,513,nan,20990,106
110,2021-10-22,0,513,nan,25100,115
110,2021-10-23,2,513,nan,24810,126
110,2021-10-24,3,513,nan,23175,110
110,2021-10-25,1,513,nan,24830,105
110,2021-10-26,5,513,nan,13770,76
110,2021-10-27,6,513,nan,19990,90
110,2021-10-28,4,513,nan,16500,78
110,2021-10-29,0,513,nan,17175,80
110,2021-10-30,2,513,nan,29340,140
110,2021-10-31,3,513,nan,18480,110
110,2021-11-01,1,513,nan,5285,34
110,2021-11-02,5,513,nan,9510,55
110,2021-11-03,6,513,nan,10780,61
110,2021-11-04,4,513,nan,17800,104
110,2021-11-05,0,513,nan,19365,116
110,2021-11-06,2,513,nan,26620,111
110,2021-11-07,3,513,nan,9195,53
110,2021-11-08,1,513,nan,11490,60
110,2021-11-09,5,513,nan,11925,66
110,2021-11-10,6,513,nan,7020,44
110,2021-11-11,4,513,nan,10650,56
110,2021-11-12,0,513,nan,13585,69
110,2021-11-13,2,513,nan,21190,116
110,2021-11-14,3,513,nan,20060,103
110,2021-11-15,1,513,nan,13550,74
110,2021-11-16,5,513,nan,17515,76
110,2021-11-17,6,513,nan,8410,53
110,2021-11-18,4,513,nan,11330,53
110,2021-11-19,0,513,nan,13265,68
110,2021-11-20,2,513,nan,19860,111
110,2021-11-21,3,513,nan,24955,107
110,2021-11-22,1,513,nan,11540,68
110,2021-11-23,5,513,nan,9060,51
110,2021-11-24,6,513,nan,8770,38
110,2021-11-25,4,513,nan,15130,75
110,2021-11-26,0,513,nan,37355,140
110,2021-11-27,2,513,nan,34675,142
110,2021-11-28,3,513,nan,45275,161
110,2021-11-29,1,513,nan,28110,119
110,2021-11-30,5,513,nan,25100,124
110,2021-12-01,6,513,nan,31305,130
110,2021-12-02,4,513,nan,25050,98
110,2021-12-03,0,513,nan,43250,157
110,2021-12-04,2,513,nan,45610,178
110,2021-12-05,3,513,nan,28010,139
110,2021-12-06,1,513,nan,18210,71
110,2021-12-07,5,513,nan,24070,101
110,2021-12-08,6,513,nan,25850,126
110,2021-12-09,4,513,nan,17035,90
110,2021-12-10,0,513,nan,36555,168
110,2021-12-11,2,513,nan,51500,243
110,2021-12-12,3,513,nan,30875,148
110,2021-12-13,1,513,nan,20570,101
110,2021-12-14,5,513,nan,28870,102
110,2021-12-15,6,513,nan,24800,103
111,2021-10-15,0,676,2.0,10310,55
111,2021-10-16,2,676,2.0,10515,62
111,2021-10-17,3,676,2.0,18725,92
111,2021-10-18,1,676,2.0,12780,62
111,2021-10-19,5,676,2.0,20000,98
111,2021-10-20,6,676,2.0,9905,56
111,2021-10-21,4,676,2.0,8320,39
111,2021-10-22,0,676,2.0,9960,43
111,2021-10-23,2,676,2.0,21075,108
111,2021-10-24,3,676,2.0,17520,82
111,2021-10-25,1,676,2.0,6470,34
111,2021-10-26,5,676,2.0,8390,51
111,2021-10-27,6,676,2.0,7050,34
111,2021-10-28,4,676,2.0,9250,32
111,2021-10-29,0,676,2.0,11040,37
111,2021-10-30,2,676,2.0,13535,63
111,2021-10-31,3,676,2.0,8510,46
111,2021-11-01,1,676,2.0,3435,19
111,2021-11-02,5,676,2.0,5645,28
111,2021-11-03,6,676,2.0,6335,38
111,2021-11-04,4,676,2.0,7415,49
111,2021-11-05,0,676,2.0,7685,50
111,2021-11-06,2,676,2.0,7905,38
111,2021-11-07,3,676,2.0,3450,17
111,2021-11-08,1,676,2.0,5040,22
111,2021-11-09,5,676,2.0,2030,14
111,2021-11-10,6,676,2.0,4170,23
111,2021-11-11,4,676,2.0,4790,30
111,2021-11-12,0,676,2.0,18040,68
111,2021-11-13,2,676,2.0,14080,81
111,2021-11-14,3,676,2.0,11715,62
111,2021-11-15,1,676,2.0,6830,43
111,2021-11-16,5,676,2.0,3800,26
111,2021-11-17,6,676,2.0,9910,45
111,2021-11-18,4,676,2.0,11330,55
111,2021-11-19,0,676,2.0,3940,27
111,2021-11-20,2,676,2.0,10410,54
111,2021-11-21,3,676,2.0,10730,48
111,2021-11-22,1,676,2.0,5160,30
111,2021-11-23,5,676,2.0,5615,30
111,2021-11-24,6,676,2.0,5430,21
111,2021-11-25,4,676,2.0,7245,37
111,2021-11-26,0,676,2.0,15760,68
111,2021-11-27,2,676,2.0,13905,63
111,2021-11-28,3,676,2.0,23090,118
111,2021-11-29,1,676,2.0,16675,55
111,2021-11-30,5,676,2.0,14920,67
111,2021-12-01,6,676,2.0,17120,61
111,2021-12-02,4,676,2.0,8595,45
111,2021-12-03,0,676,2.0,17865,71
111,2021-12-04,2,676,2.0,18120,72
111,2021-12-05,3,676,2.0,14000,75
111,2021-12-06,1,676,2.0,16560,67
111,2021-12-07,5,676,2.0,20150,77
111,2021-12-08,6,676,2.0,12125,65
111,2021-12-09,4,676,2.0,12170,56
111,2021-12-10,0,676,2.0,14730,67
111,2021-12-11,2,676,2.0,21715,105
111,2021-12-12,3,676,2.0,23910,105
111,2021-12-13,1,676,2.0,9525,41
111,2021-12-14,5,676,2.0,7855,31
111,2021-12-15,6,676,2.0,12965,64
112,2021-10-15,0,733,2.0,30895,134
112,2021-10-16,2,733,2.0,25675,125
112,2021-10-17,3,733,2.0,35885,143
112,2021-10-18,1,733,2.0,23705,123
112,2021-10-19,5,733,2.0,36360,158
112,2021-10-20,6,733,2.0,18640,85
112,2021-10-21,4,733,2.0,24210,102
112,2021-10-22,0,733,2.0,21905,95
112,2021-10-23,2,733,2.0,30760,155
112,2021-10-24,3,733,2.0,28550,117
112,2021-10-25,1,733,2.0,15165,70
112,2021-10-26,5,733,2.0,16480,88
112,2021-10-27,6,733,2.0,14510,74
